+ Math.min / / Math.min / Math.max / Math.max Math.min * / / / Math.max / / 0.6 - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() intervalo.inicio instancia.p[tarea] * - promedioDuraciones() 0.6 0.6 intervalo.inicio null null instancia.d[tarea] intervalo.inicio null null null null intervalo.inicio instancia.p[tarea] instancia.d[tarea] promedioDuraciones() null null null null instancia.d[tarea] instancia.d[tarea] null null null null null null 0.8 instancia.p[tarea] instancia.d[tarea] intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / / Math.min * / / Math.max - promedioDuraciones() 0.6 / promedioDuraciones() promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio null null null null instancia.p[tarea] instancia.p[tarea] null null null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null 0.8 instancia.p[tarea] promedioDuraciones() intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / Math.max - Math.min / / 0.6 promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - promedioDuraciones() intervalo.inicio promedioDuraciones() instancia.d[tarea] 0.6 instancia.p[tarea] instancia.p[tarea] 0.6 null null null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null 0.8 instancia.p[tarea] instancia.d[tarea] intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / / Math.min * / / Math.max - promedioDuraciones() 0.6 0.6 instancia.p[tarea] promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio null null null null null null null null null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() promedioDuraciones() null null null null intervalo.inicio intervalo.inicio null null 0.8 instancia.p[tarea] instancia.p[tarea] instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / Math.max - / / 0.8 - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * / instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.6 instancia.p[tarea] null null instancia.d[tarea] instancia.d[tarea] null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null 0.8 instancia.p[tarea] intervalo.inicio instancia.p[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / Math.max - / / 0.6 - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.6 instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null intervalo.inicio intervalo.inicio null null 0.8 instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.min Math.min * / / Math.max - / / promedioDuraciones() instancia.d[tarea] promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * 0.6 instancia.d[tarea] intervalo.inicio instancia.p[tarea] 0.6 0.6 instancia.p[tarea] null null null null null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null 0.8 instancia.p[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / Math.max - / / * - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.6 instancia.p[tarea] 0.8 instancia.p[tarea] intervalo.inicio instancia.d[tarea] null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() promedioDuraciones() null null null null instancia.d[tarea] instancia.d[tarea] null null 0.8 instancia.p[tarea] promedioDuraciones() intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / * - Math.min / 0.6 Math.min promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() 0.8 instancia.p[tarea] instancia.d[tarea] intervalo.inicio promedioDuraciones() instancia.p[tarea] 0.6 instancia.p[tarea] null null intervalo.inicio promedioDuraciones() null null null null intervalo.inicio instancia.p[tarea] instancia.d[tarea] promedioDuraciones() null null null null instancia.d[tarea] instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / Math.max - / / / - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.8 instancia.p[tarea] intervalo.inicio instancia.d[tarea] instancia.d[tarea] intervalo.inicio null null null null intervalo.inicio instancia.p[tarea] instancia.d[tarea] instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null 0.8 instancia.p[tarea] instancia.p[tarea] intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / Math.max - / / / - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio instancia.p[tarea] 0.6 0.6 instancia.p[tarea] promedioDuraciones() 0.6 intervalo.inicio intervalo.inicio null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null 0.8 instancia.p[tarea] instancia.d[tarea] intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / * - / / 0.8 - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() 0.8 instancia.p[tarea] instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.6 instancia.p[tarea] null null intervalo.inicio instancia.d[tarea] null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() promedioDuraciones() null null null null instancia.d[tarea] instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / * Math.min * / / * - / / / Math.min promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() 0.8 instancia.p[tarea] instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.6 instancia.d[tarea] intervalo.inicio instancia.p[tarea] instancia.d[tarea] promedioDuraciones() null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / Math.max - 0.6 / 0.6 - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio null null 0.6 instancia.p[tarea] null null promedioDuraciones() instancia.d[tarea] null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() promedioDuraciones() null null null null intervalo.inicio intervalo.inicio null null 0.8 instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / Math.max - / / / - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.6 intervalo.inicio intervalo.inicio promedioDuraciones() instancia.d[tarea] intervalo.inicio null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null 0.8 instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / Math.max - / / 0.6 - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.8 instancia.p[tarea] null null instancia.d[tarea] intervalo.inicio null null null null instancia.p[tarea] instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null intervalo.inicio intervalo.inicio null null 0.8 instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.min Math.min * / / Math.max - / / promedioDuraciones() promedioDuraciones() promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() * - instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.6 instancia.p[tarea] null null null null null null null null intervalo.inicio instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null 0.8 instancia.p[tarea] promedioDuraciones() instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
+ Math.min / / Math.min / Math.max / Math.max Math.min * / / * - / / * - promedioDuraciones() instancia.p[tarea] / Math.min promedioDuraciones() 0.6 / promedioDuraciones() 0.8 instancia.p[tarea] instancia.d[tarea] intervalo.inicio promedioDuraciones() 0.6 0.6 promedioDuraciones() 0.6 intervalo.inicio instancia.d[tarea] intervalo.inicio null null null null intervalo.inicio promedioDuraciones() instancia.d[tarea] instancia.d[tarea] null null null null instancia.d[tarea] instancia.d[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.d[tarea] + + + instancia.d[tarea] Math.max null null intervalo.inicio intervalo.inicio instancia.p[tarea] intervalo.inicio instancia.p[tarea] + null null instancia.p[tarea] + null null null null null null null null null null null null null null intervalo.inicio intervalo.inicio null null null null null null intervalo.inicio instancia.p[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / + instancia.d[tarea] + + Math.max intervalo.inicio + null null intervalo.inicio intervalo.inicio intervalo.inicio instancia.p[tarea] instancia.d[tarea] + null null instancia.p[tarea] intervalo.inicio null null null null null null null null null null null null null null instancia.p[tarea] intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.d[tarea] + + Math.max instancia.d[tarea] + null null instancia.p[tarea] + intervalo.inicio instancia.p[tarea] instancia.p[tarea] + null null instancia.p[tarea] intervalo.inicio null null null null null null intervalo.inicio intervalo.inicio null null null null null null intervalo.inicio intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.p[tarea] + + Math.max intervalo.inicio Math.max null null intervalo.inicio intervalo.inicio intervalo.inicio * instancia.d[tarea] + null null instancia.d[tarea] + null null null null null null null null null null 0.6 instancia.p[tarea] null null intervalo.inicio instancia.p[tarea] null null null null null null intervalo.inicio intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.d[tarea] + + + instancia.d[tarea] + null null intervalo.inicio instancia.p[tarea] instancia.p[tarea] intervalo.inicio intervalo.inicio + null null intervalo.inicio + null null null null null null null null null null null null null null instancia.p[tarea] intervalo.inicio null null null null null null intervalo.inicio intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.d[tarea] + + Math.max intervalo.inicio + null null intervalo.inicio + intervalo.inicio instancia.p[tarea] instancia.d[tarea] + null null intervalo.inicio + null null null null null null intervalo.inicio intervalo.inicio null null null null null null intervalo.inicio instancia.p[tarea] null null null null null null instancia.p[tarea] intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.d[tarea] + + Math.max instancia.p[tarea] + null null intervalo.inicio instancia.p[tarea] intervalo.inicio instancia.p[tarea] instancia.d[tarea] + null null intervalo.inicio + null null null null null null null null null null null null null null intervalo.inicio instancia.p[tarea] null null null null null null intervalo.inicio intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.d[tarea] Math.max + Math.max intervalo.inicio Math.max null null instancia.d[tarea] + intervalo.inicio * instancia.d[tarea] + null null instancia.d[tarea] + null null null null null null intervalo.inicio intervalo.inicio null null 0.6 instancia.p[tarea] null null intervalo.inicio instancia.p[tarea] null null null null null null intervalo.inicio intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.d[tarea] + + Math.max instancia.p[tarea] + null null intervalo.inicio + intervalo.inicio instancia.p[tarea] instancia.d[tarea] + null null intervalo.inicio intervalo.inicio null null null null null null instancia.p[tarea] intervalo.inicio null null null null null null intervalo.inicio instancia.p[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / + / Math.max intervalo.inicio + + Math.max instancia.d[tarea] + null null instancia.p[tarea] intervalo.inicio intervalo.inicio instancia.p[tarea] instancia.d[tarea] + null null intervalo.inicio intervalo.inicio null null null null null null null null null null null null null null instancia.p[tarea] intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.d[tarea] Math.max + Math.max instancia.d[tarea] + null null intervalo.inicio + intervalo.inicio instancia.p[tarea] instancia.p[tarea] + null null intervalo.inicio instancia.p[tarea] null null null null null null instancia.p[tarea] intervalo.inicio null null null null null null intervalo.inicio intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max instancia.p[tarea] + + Math.max instancia.d[tarea] + null null intervalo.inicio intervalo.inicio instancia.p[tarea] intervalo.inicio instancia.d[tarea] + null null intervalo.inicio + null null null null null null null null null null null null null null intervalo.inicio instancia.p[tarea] null null null null null null instancia.p[tarea] intervalo.inicio null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
/ / Math.max / Math.max intervalo.inicio Math.max + Math.max instancia.p[tarea] + null null instancia.d[tarea] + intervalo.inicio instancia.p[tarea] instancia.d[tarea] + null null intervalo.inicio intervalo.inicio null null null null null null intervalo.inicio instancia.p[tarea] null null null null null null intervalo.inicio instancia.p[tarea] null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null null 
